track_id,duration,tempo,loudness,key,mode,time_signature,danceability,energy,key_confidence,mode_confidence,time_signature_confidence,end_of_fade_in,start_of_fade_out,song_hotttnesss,artist_hotttnesss,artist_familiarity,year
TRBFWVA128F42265AD,263.81016,121.379,-14.048,2,1,4,0.0,0.0,0.605,0.769,0.018,0.0,240.599,0.19421424618213098,0.0,0.366302894628521,
TRBFWWA128F425BD1E,568.99873,100.648,-18.786,7,1,4,0.0,0.0,0.777,0.421,0.805,4.685,539.312,0.6434705772425585,0.36333056598371694,0.6195777990151731,
TRBFWWX128F933936C,234.78812,143.513,-3.137,9,1,4,0.0,0.0,0.427,0.337,0.0,2.572,224.705,,0.3736711388032777,0.5238376124830033,
TRBFWXD128E0780DBB,237.94893,136.957,-6.519,10,1,4,0.0,0.0,0.707,0.449,1.0,2.995,222.314,,0.5864333787181634,0.8045235206697148,1999
TRBFWYX128F145F889,98.16771,123.881,-3.887,1,1,5,0.0,0.0,0.497,0.523,1.0,0.0,98.168,0.5726023283923434,0.8434308442147149,0.989938569657492,
TRBFWZM128F4223E44,181.31546,102.846,-26.646,9,1,4,0.0,0.0,0.363,0.439,0.064,2.351,168.78,,0.36147278658576837,0.44090474330739504,
TRBFXLH12903CBAFAD,224.05179,248.079,-16.386,11,0,4,0.0,0.0,0.071,0.152,0.0,0.223,214.988,,0.365514003262653,0.35342955022197026,
TRBFXLM128F424794B,211.53914,137.495,-9.86,2,1,4,0.0,0.0,0.562,0.587,0.756,0.262,199.889,,0.0,0.41193900753627105,
TRBFXMJ12903CB50F6,214.9873,119.612,-11.588,1,1,4,0.0,0.0,0.66,0.5,0.432,2.31,207.337,0.682112970641015,0.43413714031124645,0.8679511927983999,2008
TRBFXOQ128F426A061,213.78567,96.57,-6.065,10,0,4,0.0,0.0,0.3,0.336,0.987,0.0,204.614,0.48093421280893994,0.5502122435716671,0.7475565811197784,2000
TRBFXQM128F92FFAFB,256.83546,139.603,-10.027,8,0,4,0.0,0.0,0.243,0.249,1.0,0.45,252.064,,0.2751978617537412,0.35291373441139284,
TRBFXQT128F148D15B,207.72526,81.982,-9.727,9,1,4,0.0,0.0,0.952,0.682,0.0,0.348,195.663,0.5742798770675863,0.4249403308027947,0.7318222186514295,1988
TRBFXSF128EF361A07,189.46567,151.984,-5.154,4,1,1,0.0,0.0,0.856,0.74,0.47,0.0,183.832,,0.373045953823385,0.43573200360498643,
TRBFXVN128E078CF62,310.64771,126.537,-9.013,7,1,1,0.0,0.0,0.744,0.448,0.0,0.237,305.342,0.6112146226111387,0.3981810549843257,0.5183101267586124,
TRBFXVP128F42304C4,159.32036,170.474,-8.312,9,1,4,0.0,0.0,0.329,0.375,0.077,0.363,148.132,,0.39837312273653963,0.47572156673067817,
TRBFYFA128F14A0E53,389.61587,139.991,-7.915,11,0,1,0.0,0.0,0.867,0.562,0.098,0.392,383.158,0.26695518627553855,0.37230746346160065,0.6880408571516272,2004
TRBFYIZ128EF34C3C7,183.97995,58.165,-9.689,10,0,4,0.0,0.0,0.005,0.14,0.604,2.728,181.563,0.5331551918685794,0.3792228610861676,0.5109930419063133,2007
TRBFYJE128F14A8ABF,266.05669,153.264,-10.762,11,0,4,0.0,0.0,1.0,1.0,0.0,0.0,253.527,0.5912913733878069,0.5029746364184818,0.6984525389455865,1982
TRBFYJT128F9346CA4,223.13751,120.833,-6.752,2,1,4,0.0,0.0,0.805,0.729,0.66,1.605,216.056,,0.3685504476390117,0.5887266353072353,
TRBFYKT128F428AFF7,265.24689,131.458,-8.387,9,1,3,0.0,0.0,0.936,0.742,0.547,0.451,256.023,0.5122536543033052,0.5048551544436319,0.7049944721075903,2000
TRBFYPB128F9340C24,206.31465,140.076,-6.447,2,0,4,0.0,0.0,0.541,0.422,0.409,0.531,197.822,0.40003965695463956,0.3389928026035713,0.40885047478141634,
TRBFYPH12903CF00EA,447.58159,85.915,-7.596,7,1,3,0.0,0.0,0.277,0.27,1.0,0.218,447.582,,0.21663025903618774,0.36688472543704354,
TRBFYQM12903CA9186,143.0722,134.132,-11.341,5,1,4,0.0,0.0,0.457,0.522,0.542,0.0,137.932,0.0,0.4636738694438821,0.730265183221149,
TRBFYQS128F92E83A0,425.19465,171.991,-8.091,7,1,4,0.0,0.0,1.0,0.876,0.449,0.299,421.483,,0.2974048028708694,0.3968178443102914,
TRBFYXK128F92F2B56,275.82649,32.239,-24.991,8,0,1,0.0,0.0,0.578,0.64,0.0,0.81,263.355,,0.2643513725962243,0.2946779221221197,
TRBFYZQ128F932CC82,198.26893,84.913,-5.428,6,0,4,0.0,0.0,0.0,0.221,0.474,0.0,195.454,0.3347065490692206,0.305093197499329,0.5486741747818619,2005
TRBFZCS128F4244983,194.63791,120.538,-12.828,0,1,4,0.0,0.0,0.497,0.348,0.637,2.159,186.427,0.0,0.3230171966882887,0.5070099744588996,
TRBFZEO128F425AFAA,276.40118,168.069,-9.75,8,1,4,0.0,0.0,0.347,0.399,0.707,0.165,262.438,0.0,0.2580015796283461,0.3327377332221258,
TRBFZMK12903D0E7BE,225.54077,160.022,-5.75,4,1,4,0.0,0.0,0.78,0.457,0.291,0.0,218.622,0.0,0.4260093004837602,0.595645308494379,2008
TRBFZPR128F145EAB9,258.5073,90.027,-7.963,0,1,4,0.0,0.0,0.763,0.677,0.528,0.16,249.208,,0.25680336879461524,0.49225313243508523,
TRBFZRA128F427030C,294.13832,93.328,-4.603,1,1,4,0.0,0.0,0.527,0.384,1.0,0.0,288.322,,0.0,0.536655656311645,2001
TRBFZRF128F92DCD89,203.44118,182.542,-12.293,2,0,4,0.0,0.0,0.403,0.483,0.0,0.15,200.87,0.0,0.40368294931031784,0.5053782030752867,
TRBFZRR12903CE48D1,234.05669,115.231,-9.464,2,0,3,0.0,0.0,0.463,0.378,1.0,0.156,234.057,,0.3126785596305983,0.4109128807304758,
TRBFZTR12903D0255C,121.57342,132.368,-8.37,9,0,4,0.0,0.0,0.0,0.221,0.397,0.194,113.888,0.0,0.26803783963074496,0.43588984708830425,
TRBFZVG128F424770A,297.06404,96.621,-9.633,9,1,4,0.0,0.0,0.873,0.848,1.0,0.0,287.922,,0.0,0.04387181729270036,
TRBEACH128EF341C45,302.49751,190.01,-8.589,7,1,4,0.0,0.0,0.137,0.44,0.758,0.218,292.728,0.0,0.4985636112679809,0.7315905924570357,2007
TRBEADA128F1455D45,163.60444,123.825,-11.441,0,1,4,0.0,0.0,0.536,0.536,0.532,0.328,158.139,,0.3648176175489906,0.4698953091896986,
TRBEAJB128F4214A06,194.7424,187.284,-7.347,11,0,4,0.0,0.0,0.041,0.254,0.811,0.211,194.742,0.26586104921065007,0.33353892446888,0.5254919176075387,
TRBEAMO128F425B75F,229.53751,139.629,-5.426,5,1,5,0.0,0.0,0.264,0.384,0.684,0.0,221.431,0.6616481818589272,0.7257460818523215,0.831240276991066,2002
TRBEAOU128E0798350,183.48363,112.006,-8.794,11,0,5,0.0,0.0,0.574,0.568,0.269,0.125,173.552,0.23962909777363708,0.28168422732571735,0.4980571227641643,2005
TRBEARH128F422A535,439.17016,124.05,-15.037,0,1,4,0.0,0.0,0.0,0.0,1.0,0.107,432.843,0.0,0.3801544645883343,0.45712079660155785,
TRBEATE128E078F0D8,302.28853,120.72,-4.621,10,0,4,0.0,0.0,0.189,0.035,0.0,0.148,285.124,0.7172064407610393,0.7188914556702095,0.8392976775681696,1985
TRBEATF128F9309E63,252.9171,221.796,-7.742,2,0,3,0.0,0.0,0.691,0.542,0.772,0.0,248.535,0.0,0.2547464398514403,0.32247608229120206,
TRBEAWP128F422B4D1,47.46404,72.685,-11.088,0,1,5,0.0,0.0,0.0,0.0,0.586,0.595,43.752,0.7545622959004358,0.3942171989010042,0.6653221619060184,2006
TRBEAXM12903CC63F5,202.52689,109.601,-7.753,2,1,4,0.0,0.0,0.852,0.709,0.986,0.304,194.345,,0.35589903845892507,0.6429072492271951,
TRBEAXZ128F424347B,216.99873,91.988,-5.464,10,0,4,0.0,0.0,0.155,0.256,0.718,0.0,208.834,0.0,0.46803252796762473,0.6220796469013531,
TRBEAYH12903CBC75F,186.14812,110.459,-2.644,1,1,4,0.0,0.0,0.001,0.108,1.0,0.34,180.518,,0.0,,
TRBEAZN128F14858B3,210.18077,189.859,-10.893,9,0,4,0.0,0.0,0.929,0.849,1.0,0.287,194.56,0.6548006624363821,0.34384449941445117,0.6168845440365633,2003
TRBEBAS128F92EAC23,348.60363,106.507,-10.347,11,1,4,0.0,0.0,0.554,0.522,0.766,0.2,338.077,,0.49530669341111583,0.7869212313686974,1980
TRBEBEZ128E0792F08,191.39873,111.829,-9.316,2,1,7,0.0,0.0,0.793,0.721,0.976,0.241,180.703,0.6079086329842557,0.5145233784406406,0.7161017052367913,1996
TRBEBFU128F14971BD,403.61751,131.013,-9.053,9,0,4,0.0,0.0,0.4,0.432,0.496,0.0,376.738,,0.584116573123994,0.8768298777499862,
TRBEBNV128F423783D,111.49016,115.763,-8.889,9,1,4,0.0,0.0,0.396,0.312,0.0,0.148,111.49,0.37598430150044215,0.40439264015477133,0.46070198275739216,1993
TRBEBTR128F932CD6B,167.00036,139.628,-10.62,9,1,1,0.0,0.0,0.868,0.865,0.0,4.661,164.38,0.46264318259167037,0.37632596022927123,0.5584812529779845,
TRBEBUU128F92C945D,449.2273,106.307,-20.101,2,1,4,0.0,0.0,0.746,0.696,0.0,0.0,417.158,0.3775316449767025,0.4303002791079415,0.5439365518845259,
TRBEBVZ128F425A660,317.83138,174.059,-14.989,0,1,4,0.0,0.0,0.468,0.575,0.87,0.784,307.949,0.3867901771390143,0.5074642431149818,0.7549176454508227,1991
TRBEBWG128F93214A4,286.30159,109.253,-8.204,7,1,1,0.0,0.0,0.34,0.437,0.0,0.183,276.683,0.573019827988094,0.7870054686892299,0.9349352673982083,1997
TRBEBWN128F933D21F,236.87791,123.382,-5.564,1,1,4,0.0,0.0,0.629,0.597,0.089,0.0,220.955,0.6193058811154868,0.411545813621729,0.5545485497819551,2007
TRBEBYV128F14A0B65,262.21669,132.998,-6.4,6,1,4,0.0,0.0,0.56,0.465,0.338,2.038,234.08,0.8106300904205341,0.5081770851783957,0.7906959390804409,2004
TRBECAL128F4270F27,368.1171,58.387,-12.157,9,1,4,0.0,0.0,0.85,0.562,0.572,0.496,351.539,0.3347065490692206,0.40022175639897006,0.5287500603890649,1993
TRBECBM128F426AA34,295.33995,161.868,-5.676,11,1,4,0.0,0.0,0.649,0.739,1.0,0.243,285.292,0.6684064897236877,0.4814269364777582,0.7309590855000573,1999
TRBECBY128F148B6F3,170.762,112.4,-23.086,10,1,1,0.0,0.0,0.213,0.331,0.0,0.295,161.547,0.4051157216913865,0.34128872330078414,0.5187439585798745,
TRBECDN128F4225717,147.9571,155.815,-13.842,1,0,4,0.0,0.0,0.959,0.793,1.0,0.084,141.305,,0.35698415362587615,0.5909590020527186,
TRBECGH12903CC2304,239.0722,152.887,-7.427,7,1,4,0.0,0.0,0.113,0.339,0.0,0.13,235.247,0.4609631614243544,0.4464456618279216,0.5414049686341038,2010
TRBECIP128F42515B1,253.57016,155.827,-7.268,4,0,4,0.0,0.0,0.851,0.489,0.505,0.223,241.162,0.42744657148843085,0.414609584706623,0.5968348256964625,
TRBECKU128F428B08A,228.44036,95.932,-6.923,1,1,4,0.0,0.0,0.118,0.295,1.0,0.0,212.068,0.450992311636255,0.3683367822461324,0.5779737529033651,2001
TRBECMV128F427614B,149.78567,124.253,-9.979,7,1,4,0.0,0.0,0.447,0.38,0.683,0.531,141.642,,0.38958978111331777,0.5892596782086101,
TRBECNW128F426BE82,273.52771,129.991,-5.558,11,0,4,0.0,0.0,0.226,0.354,0.306,0.293,258.357,,0.7870054686892299,0.9349352673982083,2008
TRBECNX128F92FA80F,341.65506,136.778,-22.404,9,0,1,0.0,0.0,0.612,0.68,0.367,0.427,324.046,0.26586104921065007,0.37693998444161575,0.5772760891324358,
TRBECRX128F423B50B,220.08118,110.156,-5.766,2,1,4,0.0,0.0,0.28,0.511,1.0,2.258,208.149,,0.3633414624452025,0.469491509473221,
TRBECST12903CDC40B,174.81098,110.065,-9.315,2,0,4,0.0,0.0,0.037,0.468,0.0,0.0,170.945,0.0,0.2386963500981182,0.41286748803742285,
TRBECUJ128F14B0BA7,163.7873,120.039,-20.32,11,0,1,0.0,0.0,0.733,0.757,0.0,0.403,152.108,0.0,0.34668379451424397,0.46731892192565355,
TRBECVD128F92F9E21,198.39955,83.461,-16.686,7,1,3,0.0,0.0,0.545,0.627,1.0,2.467,190.555,,0.38811277380636255,0.5667964748327188,
TRBEDBC128F145B134,257.95873,103.77,-10.983,2,1,4,0.0,0.0,0.1,0.508,0.789,0.195,241.47,0.3277366831778408,0.4230219215750594,0.6453679560153077,
TRBEDHB12903CDB820,259.94404,152.462,-9.12,4,1,4,0.0,0.0,0.822,0.645,0.0,2.723,257.759,,0.4332438337235128,0.5003993096971188,
TRBEDIR128F4250FBD,234.44853,149.689,-9.878,5,0,1,0.0,0.0,0.301,0.412,0.0,0.956,229.471,0.0,0.42498392804946905,0.5289321621723548,
TRBEDLE128F933039C,137.29914,116.257,-12.645,9,0,4,0.0,0.0,0.41,0.564,0.8,3.077,130.717,,0.35144954073431905,0.4965930646067649,1997
TRBEDRW128F425F424,171.62404,150.95,-11.212,7,1,4,0.0,0.0,0.101,0.439,0.0,0.511,168.246,0.37598430150044215,0.3842902280818292,0.6059472299047571,1989
TRBEDTM128F4255119,163.29098,90.063,-8.189,0,0,4,0.0,0.0,0.001,0.154,0.643,0.084,157.571,,0.0,0.26471398656972184,
TRBEDVH128F14599C7,199.94077,101.786,-6.469,11,1,4,0.0,0.0,0.698,0.703,0.553,0.206,197.265,0.6340310232094,0.5421751655888957,0.7722926474184036,2002
TRBEDXK128F14A7EC0,325.04118,110.651,-12.269,9,0,4,0.0,0.0,0.549,0.402,0.273,0.362,300.437,0.0,0.25619508901043286,0.28393322496953244,
TRBEDZL128F425A2E7,287.9473,132.106,-8.212,9,0,4,0.0,0.0,0.207,0.371,0.284,0.0,277.653,0.2472480943708872,0.33750728916593725,0.47736475248353516,
TRBEEAF128F92E6382,153.88689,187.874,-5.394,11,1,3,0.0,0.0,0.504,0.647,0.425,0.0,150.32,,0.2792557598816767,0.37813013436299636,
TRBEEDK128F424D995,203.54567,178.518,-1.217,9,1,4,0.0,0.0,0.299,0.693,0.0,0.0,203.546,,0.5666228875581625,0.9379647503973342,2007
TRBEEEP128F426C17D,245.96853,100.013,-4.301,3,1,4,0.0,0.0,0.53,0.578,0.416,0.084,238.51,0.7471817957067781,0.5692399537354433,0.8302362167035976,
TRBEEJH128F92FAC0D,291.63057,128.991,-8.933,10,0,1,0.0,0.0,0.048,0.335,0.147,0.0,288.908,,0.3852101780459525,0.4373449848587519,
TRBEEJS128F9340A8B,297.66485,215.349,-6.454,7,1,3,0.0,0.0,0.339,0.413,0.925,0.068,288.624,0.5382338755839849,0.4108507871165923,0.5870296257980913,
TRBEELS128F42B63A8,344.05832,167.753,-10.634,7,1,4,0.0,0.0,0.745,0.713,0.535,0.0,325.538,0.5571877675186344,0.34936636110900054,0.5889320858529523,1992
TRBEEMB128F9320082,261.17179,178.531,-6.281,3,1,7,0.0,0.0,0.087,0.272,0.555,0.0,261.172,,0.4585920249078077,0.7550413499986275,2002
TRBEEQF128F4283395,433.37098,84.87,-14.057,1,1,4,0.0,0.0,0.202,0.498,0.235,0.0,419.283,,0.6277651347772472,0.818494213987428,
TRBEEQG128F42732AB,446.24934,92.341,-20.226,10,1,3,0.0,0.0,0.0,0.185,0.646,0.247,436.645,,0.25751540347437846,0.3809058802724405,
TRBEERY128F4231A2E,255.73832,143.881,-6.137,5,0,4,0.0,0.0,0.672,0.621,0.246,0.38,234.887,0.5287824809425877,0.5330853751571502,0.8598733119890262,
TRBEEWC128F9344A22,203.38893,103.995,-7.762,0,0,4,0.0,0.0,0.374,0.481,0.0,0.0,191.745,,0.23013079375223383,0.5011449957525855,
TRBEEWS12903CD0B60,210.54649,100.078,-3.275,11,0,4,0.0,0.0,0.124,0.5,0.917,0.0,205.351,,0.23462531427645575,0.49199116368977047,2004
TRBEFAS128F4262569,165.19791,183.513,-8.645,2,1,4,0.0,0.0,0.088,0.245,0.0,0.222,162.696,,0.2432384475572016,0.43910038913978855,2005
TRBEFDI12903CCF154,164.25751,91.517,-13.427,7,1,4,0.0,0.0,0.901,0.608,0.904,0.0,159.742,0.0,0.3180206467909012,0.3822806895959408,
TRBEFFA128F930F017,208.09098,133.994,-5.637,7,1,4,0.0,0.0,0.884,0.766,0.34,0.0,200.812,,0.43514467167760446,0.6978878220170739,2007
TRBEFFG128E0793C24,260.17914,61.593,-6.076,0,1,3,0.0,0.0,0.532,0.515,0.96,0.345,236.449,0.5159636307203983,0.5171704806315667,0.6872944633353961,1998
TRBEFJE128F932139E,258.42893,100.02,-13.63,10,1,4,0.0,0.0,0.73,0.787,0.554,0.177,227.944,0.7096109528418396,0.34459281657928165,0.552742313522791,
TRBEFKV128F930114A,270.00118,151.997,-17.793,10,0,7,0.0,0.0,0.546,0.588,0.536,0.374,260.899,0.0,0.3449688462152366,0.4190837765958047,
TRBEFQB128F932138A,280.0322,150.061,-7.625,2,1,3,0.0,0.0,0.744,0.808,0.028,0.0,273.032,0.46438096959352015,0.34459281657928165,0.552742313522791,
TRBEFQY128F932EE3F,81.71057,244.268,-23.465,2,1,4,0.0,0.0,0.474,0.589,0.32,0.0,74.884,0.5730634771505312,0.5603808051579506,0.6098164034430794,2008
TRBEFUY12903C98485,494.15791,134.828,-16.708,8,1,3,0.0,0.0,0.535,0.659,0.789,0.108,480.56,,0.0,0.29737691859371995,
TRBEFWM128F428EFA8,244.08771,120.212,-5.539,2,0,4,0.0,0.0,0.323,0.47,0.819,0.223,235.566,,0.41168895978577885,0.632559542284651,
TRBEGAV12903D16172,42.68363,136.191,-5.601,7,1,1,0.0,0.0,0.154,0.5,0.0,0.0,42.684,,0.31992724238883236,0.6225679552233179,
TRBEGHL128F92F76E8,223.26812,100.404,-7.532,10,0,4,0.0,0.0,0.395,0.461,1.0,0.0,217.066,0.5031845135718077,0.5829215764506247,0.7963370594985002,1992
TRBEGJR128F4275E2E,121.73016,121.47,-13.399,2,1,4,0.0,0.0,0.094,0.091,1.0,0.0,121.73,0.0,0.3593247265042633,0.5578751684218033,2000
TRBEGKI12903CBD34C,152.97261,94.513,-11.947,2,1,4,0.0,0.0,0.508,0.443,1.0,0.165,149.49,,0.40508035332524994,0.5103679324691051,
TRBEGMG128F92FD7C4,208.16934,167.935,-5.896,7,1,4,0.0,0.0,0.628,0.687,0.053,0.0,196.975,,0.3233207311421996,0.4420824802425576,2004
TRBEGMU128F9325473,398.54975,87.527,-6.492,4,0,4,0.0,0.0,0.195,0.226,0.494,0.0,389.532,0.5297306072289015,0.3963562369451036,0.6545949824426542,2005
TRBEGQC12903CAB228,393.84771,124.043,-9.857,10,1,4,0.0,0.0,0.062,0.278,0.657,0.247,379.635,0.7042394147754353,0.4744281728989324,0.7917616955669731,2010
TRBEGWL128F423F4F1,443.37587,85.321,-4.28,9,0,3,0.0,0.0,0.0,0.0,1.0,0.0,433.389,0.24448679264750278,0.364787348408113,0.5472281478297538,2001
TRBEHAS128F933A549,324.25751,89.88,-15.969,11,1,4,0.0,0.0,0.359,0.289,0.672,0.148,314.479,0.0,0.39717904259160935,0.5303556678749041,
TRBEHBS128F4233471,213.7073,112.051,-7.754,8,1,4,0.0,0.0,0.191,0.348,0.772,0.324,196.423,0.5033812362063191,0.3695057504791091,0.5657387804127691,2000
TRBEHDI128F930D7C2,322.19383,84.639,-5.815,3,0,1,0.0,0.0,0.56,0.428,1.0,0.389,316.923,0.36727341580934564,0.3634668864790582,0.43689471769780286,
TRBEHEY128F92C2852,305.94567,157.996,-7.34,9,1,3,0.0,0.0,0.262,0.43,0.976,0.0,305.946,,0.543954417055839,0.6457200233360104,1984
TRBEHFA128F145B3DA,221.93587,121.615,-13.035,4,0,4,0.0,0.0,0.529,0.575,0.986,0.09,221.936,0.26586104921065007,0.3828430622091098,0.5371605629718418,1991
TRBEHGH128E078DEDE,54.12526,85.875,-16.453,2,1,1,0.0,0.0,0.517,0.501,0.553,0.421,49.842,0.6372360944189687,0.6002824907473767,0.8627954137489581,
TRBEHHL128F92E90F5,211.35628,120.985,-6.574,9,1,4,0.0,0.0,0.269,0.361,0.298,0.601,204.957,,0.44311687398574556,0.535492536483497,
TRBEHHY12903CF3AE8,176.5873,115.771,-17.59,7,1,1,0.0,0.0,0.083,0.293,0.0,0.0,176.587,,0.3225499654741361,0.4306159634638236,
TRBEHKV128F92F93DF,440.18893,126.966,-10.441,11,0,4,0.0,0.0,0.538,0.526,0.0,0.0,407.545,,0.5602055463890734,0.8736271743351188,
TRBEHNT128E0792546,289.12281,89.296,-6.724,0,1,5,0.0,0.0,0.819,0.556,1.0,0.0,271.192,0.5519215149416955,0.5171704806315667,0.6872944633353961,2000
TRBEHTC128F42150EB,239.43791,80.039,-11.102,7,1,3,0.0,0.0,0.786,0.741,0.836,0.364,230.301,,0.35697025986249137,0.5400328341191823,
TRBEHVM128F93506BD,227.89179,168.989,-12.147,4,0,4,0.0,0.0,0.746,0.776,0.163,0.102,215.777,,0.2959679840471214,0.42105616464986406,
TRBEIAM12903CF4476,176.43057,112.613,-8.504,10,0,4,0.0,0.0,0.185,0.326,0.0,0.688,164.711,0.0,0.5432255210454612,0.787877770105966,1996
TRBEIBI12903CBD2B6,166.24281,107.669,-5.797,1,1,4,0.0,0.0,0.828,0.608,0.618,0.0,156.421,,0.42689268086794374,0.5987268408408515,1999
TRBEIBI12903CC4C7B,295.13098,147.087,-12.512,9,1,4,0.0,0.0,0.924,0.755,0.839,0.143,284.003,0.0,0.37225120793006455,0.573612399374637,1982
TRBEIKK128F14628D6,241.24036,153.474,-8.077,3,0,4,0.0,0.0,0.0,0.306,1.0,2.27,228.711,0.7939874604417725,0.4021670475170316,0.6632296875667867,2001
TRBEIKX12903CCAAE5,404.68853,88.132,-8.45,6,0,4,0.0,0.0,0.651,0.689,0.651,0.0,367.578,0.0,0.28423446680720116,0.46471508340165907,
TRBEIRT128F42A6680,206.8371,163.604,-5.653,2,0,4,0.0,0.0,0.292,0.458,0.478,0.0,199.924,0.0,0.5004591506589332,0.7734913244983689,2007
TRBEISL128F931B107,210.49424,126.294,-5.508,11,1,4,0.0,0.0,0.901,0.636,0.0,9.66,192.104,,0.5051816158691929,0.8078768678891759,2007
TRBEISX128F9322F51,233.03791,131.059,-4.329,5,1,4,0.0,0.0,0.276,0.318,0.0,2.757,219.974,0.21204540548371908,0.3138666001571988,0.4553718550323032,
TRBEIVC128F9320E95,217.57342,186.44,-10.786,0,1,3,0.0,0.0,0.866,0.769,0.934,0.175,207.314,0.5908906112984623,0.667294595643469,0.8183193591388943,2006
TRBEIYU128F92E88A9,123.402,226.146,-15.419,11,1,4,0.0,0.0,0.886,0.688,0.14,0.104,114.637,,0.43816822618224227,0.6104277251451776,1996
TRBEJCS128F4249EA2,170.23955,119.693,-8.714,2,0,4,0.0,0.0,0.618,0.69,0.573,0.0,165.169,0.24906579485370342,0.2663430816204065,0.4097966205990625,
TRBEJDZ128F92D02F8,348.21179,94.223,-17.722,2,1,4,0.0,0.0,0.611,0.758,0.0,0.252,341.06,,0.31055608317952577,0.5273391834991505,1997
TRBEJFD128F93222D8,70.03383,164.216,-4.665,9,1,4,0.0,0.0,0.155,0.345,0.909,0.0,64.824,,0.2965536905119507,0.5204200530944023,2002
TRBEJHM12903CBE801,14.86322,73.531,-6.53,0,1,4,0.0,0.0,0.0,0.0,0.964,0.0,14.863,,0.0,0.021492905415210338,
TRBEJHQ128F421EFD2,164.12689,96.859,-17.876,0,1,1,0.0,0.0,0.678,0.496,0.607,0.461,157.077,,0.4048271165593455,0.558904391993988,
TRBEJKS128F426D823,217.25995,116.044,-19.769,8,1,1,0.0,0.0,0.535,0.484,0.0,0.109,213.008,,0.3789698005016593,0.6626702064875899,1980
TRBEJKW128F92FCEED,293.95546,112.281,-11.708,1,1,4,0.0,0.0,0.646,0.497,0.998,4.452,284.619,0.0,0.34620216014102156,0.5141116915064601,
TRBEJVP128F429D21B,235.20608,138.311,-8.045,3,0,4,0.0,0.0,0.413,0.414,0.71,0.938,226.992,,0.0,0.01891756722611138,
TRBEJYW128F93018AF,200.75057,137.835,-15.137,10,1,1,0.0,0.0,0.454,0.456,0.0,0.738,195.379,,0.5130656545045009,0.7456251877421854,
TRBEKDE128F92E7486,207.77751,101.994,-5.922,7,1,4,0.0,0.0,0.047,0.069,0.273,5.642,207.778,0.3864772912554594,0.3533647670234757,0.5430611433753401,1999
TRBEKGF12903CBE1C6,219.95057,88.04,-17.493,9,0,3,0.0,0.0,0.471,0.4,1.0,0.0,215.226,0.0,0.0,0.2596329272951822,
TRBEKGR128F425DA44,327.1571,138.657,-5.234,1,1,4,0.0,0.0,0.599,0.532,1.0,11.802,323.5,0.6017080350955488,0.5351630421238075,0.711893841289885,2003
TRBEKJN128F42891EE,235.65016,152.017,-6.171,1,0,4,0.0,0.0,0.486,0.353,0.86,0.217,227.898,,0.3705666836763819,0.5381047484704279,
TRBEKLP128F92FB2BD,225.72363,128.578,-12.62,2,1,4,0.0,0.0,0.359,0.36,0.914,0.201,213.525,,0.3019472126925628,0.4387847953340276,1999
TRBEKMX128F92D7B75,445.17832,134.188,-3.891,6,1,7,0.0,0.0,0.389,0.549,0.736,0.0,445.178,,0.7136698195798281,0.8440850613953652,1987
TRBEKNV128F9326A8A,189.20444,149.998,-3.11,5,1,3,0.0,0.0,0.024,0.449,0.697,0.369,186.578,0.675615133932385,0.5963503376386131,0.8878671286303795,
TRBELAZ128F422B87F,463.59465,208.832,-9.932,8,1,3,0.0,0.0,0.524,0.431,1.0,0.0,448.075,,0.39064123587831157,0.5225901845504569,
TRBELDP128F427EDD0,132.70159,133.898,-4.123,7,1,3,0.0,0.0,0.59,0.5,0.997,0.0,127.698,,0.22251697531460474,0.5016198978554159,
TRBELIO128F428F322,90.69669,130.752,-9.282,7,1,3,0.0,0.0,0.77,0.685,0.0,1.059,85.566,,0.37996076697507797,0.49883497525793824,
TRBELUA12903CB0371,128.91383,138.489,-16.174,11,1,1,0.0,0.0,0.564,0.487,0.487,0.0,126.142,,0.31962677591740224,0.4939261446863902,
TRBELVP128F93263B8,556.69506,130.011,-10.252,10,1,4,0.0,0.0,0.044,0.172,0.749,3.158,548.484,,0.0,0.389179333327216,
TRBELXO128F427CAFA,131.36934,105.395,-9.815,7,1,3,0.0,0.0,0.693,0.699,1.0,0.205,128.395,,0.15726743041262983,0.3309923977154395,
TRBELYI128F147E20B,315.08853,118.606,-12.93,7,1,4,0.0,0.0,0.667,0.988,1.0,0.653,300.292,0.4072330149011048,0.4161730646266773,0.7068276713044582,1998
TRBEMAH128F424215B,291.57832,113.837,-10.073,0,1,4,0.0,0.0,0.428,0.373,0.0,0.0,291.578,0.21508031850922793,0.49530669341111583,0.7869212313686974,
TRBEMBM128F9324F2B,262.84363,153.909,-12.266,7,1,3,0.0,0.0,0.664,0.762,1.0,0.486,255.466,0.3039777101881634,0.37383289436536393,0.32570077099924793,
TRBEMDL128F424ABD6,413.04771,130.103,-7.55,7,1,4,0.0,0.0,0.163,0.411,0.0,0.247,398.791,0.0,0.3677447423876351,0.5598275317945155,
TRBEMJC128F14A6E0D,315.03628,118.175,-10.1,9,1,4,0.0,0.0,0.568,0.397,0.901,0.479,309.156,,0.4639000947923324,0.7188102099645777,1994
TRBEMMZ128F145C514,481.48853,137.51,-15.466,0,1,4,0.0,0.0,0.624,0.499,0.274,0.25,444.929,0.3347065490692206,0.3078629003228008,0.5320695697982138,
